OBJECTID *,Shape *,GUBID,ISOALPHA,COUNTRYNM,NAME1,NAME2,NAME3,NAME4,NAME5,NAME6,CENTROID_X,CENTROID_Y,INSIDE_X,INSIDE_Y,CONTEXT,CONTEXT_NM,WATER_CODE,TOTAL_A_KM,WATER_A_KM,LAND_A_KM,UN_2000_E,UN_2005_E,UN_2010_E,UN_2015_E,UN_2020_E,UN_2000_DS,UN_2005_DS,UN_2010_DS,UN_2015_DS,UN_2020_DS,B_2010_E,F_2010_E,M_2010_E,A00_04B,A05_09B,A10_14B,A15_19B,A20_24B,A25_29B,A30_34B,A35_39B,A40_44B,A45_49B,A50_54B,A55_59B,A60_64B,A65PLUSB,A65_69B,A70PLUSB,A70_74B,A75PLUSB,A75_79B,A80PLUSB,A80_84B,A85PLUSB,A00_04F,A05_09F,A10_14F,A15_19F,A20_24F,A25_29F,A30_34F,A35_39F,A40_44F,A45_49F,A50_54F,A55_59F,A60_64F,A65PLUSF,A65_69F,A70PLUSF,A70_74F,A75PLUSF,A75_79F,A80PLUSF,A80_84F,A85PLUSF,A00_04M,A05_09M,A10_14M,A15_19M,A20_24M,A25_29M,A30_34M,A35_39M,A40_44M,A45_49M,A50_54M,A55_59M,A60_64M,A65PLUSM,A65_69M,A70PLUSM,A70_74M,A75PLUSM,A75_79M,A80PLUSM,A80_84M,A85PLUSM
29,Point,{D974D084-EE46-482B-A770-518B9E53D361},NPL,Nepal,EASTERN,SAGARMATHA,SAPTARI,TRIKAULA,NA,NA,86.879001,26.582697,86.879001,26.582697,0,Not applicable,L,8.195708,0,8.195708,4696,5272,5374,5063,4264,572.982861,643.263552,655.709091,617.762398,520.272342,5152.550868,2497.005421,2655.545447,484.537957,643.077983,602.452101,519.218587,378.514314,468.683954,393.377441,390.404816,282.399423,222.946913,165.476153,171.421404,171.421404,258.618419,109.987144,148.631275,70.352137,78.279138,0,0,0,0,244.746166,305.189551,306.180427,274.472421,168.448778,243.755291,176.37578,198.175033,116.92327,94.133141,73.324762,91.160515,94.133141,109.987144,43.598507,66.388636,29.726255,36.662381,0,0,0,0,239.79179,337.888432,296.271675,244.746166,210.065535,224.928663,217.001662,192.229782,165.476153,128.813772,92.151391,80.260889,77.288263,148.631275,66.388636,82.242639,40.625882,41.616757,0,0,0,0
30,Point,{9C7B7FBA-DAFC-45FB-91F8-5410A4576A1D},NPL,Nepal,MID-WESTERN,RAPTI,SALYAN,SUIKOT,NA,NA,82.150647,28.57728,82.150647,28.57728,0,Not applicable,L,58.363828,0,58.363828,5101,5764,5913,5607,4752,87.400025,98.7598,101.312751,96.069778,81.420293,5669.701278,3034.404317,2635.296961,716.016423,847.731754,846.741414,635.798816,495.170417,378.310199,302.053955,291.160205,231.739755,205.000553,169.348283,162.415897,160.435215,227.778392,106.95681,120.821582,54.468746,66.352836,0,0,0,0,352.561337,423.865877,438.72099,362.464745,305.024977,233.720437,183.213054,160.435215,122.802263,102.995447,74.275563,79.227267,93.092038,102.005106,42.584656,59.42045,23.76818,35.65227,0,0,0,0,363.455086,423.865877,408.020424,273.33407,190.14544,144.589762,118.8409,130.72499,108.937492,102.005106,95.07272,83.18863,67.343177,125.773286,64.372154,61.401132,30.700566,30.700566,0,0,0,0
31,Point,{3162B25E-F8EC-45ED-9CE6-404655F07A65},NPL,Nepal,MID-WESTERN,BHERI,SURKHET,GARPAN,NA,NA,81.740025,28.62729,81.740025,28.62729,0,Not applicable,L,22.264128,0,22.264128,3967,3150,2271,1513,901,178.178993,141.483194,102.002645,67.956848,40.468685,2177.236199,1156.284565,1020.951634,253.343247,293.401795,296.649786,229.524652,166.730171,166.730171,137.498258,128.836951,113.679662,83.365086,102.853028,75.786442,48.719855,80.117095,40.058548,40.058548,15.157288,24.901259,0,0,0,0,116.927653,154.820873,143.994239,126.671624,115.844989,97.439711,83.365086,68.207797,57.381163,42.223875,51.967846,32.479904,18.405279,46.554528,21.653269,24.901259,8.661308,16.239952,0,0,0,0,136.415595,138.580922,152.655547,102.853028,50.885182,69.290461,54.133173,60.629153,56.298499,41.141211,50.885182,43.306538,30.314577,33.562567,18.405279,15.157288,6.495981,8.661308,0,0,0,0
32,Point,{1E1C5C8E-4E8D-49D5-BEC7-C86F1B7C0732},NPL,Nepal,EASTERN,SAGARMATHA,KHOTANG,PHEDI,NA,NA,86.93429,27.308938,86.93429,27.308938,0,Not applicable,L,58.516687,0,58.516687,2715,2718,2471,2076,1559,46.397022,46.448289,42.227271,35.47706,26.641973,2369.360898,1294.504903,1074.855995,211.513763,290.831424,369.132191,315.236858,189.142115,90.503485,115.925812,96.604843,111.85824,114.908919,115.925812,101.689309,81.351447,164.73668,65.081158,99.655523,50.844654,48.810868,0,0,0,0,110.841347,153.550856,182.023863,169.821146,113.892026,63.047372,74.233196,62.030478,76.266982,72.199409,62.030478,46.777082,43.726403,64.064265,24.405434,39.65883,21.354755,18.304076,0,0,0,0,100.672416,137.280567,187.108328,145.415712,75.250089,27.456113,41.692617,34.574365,35.591258,42.70951,53.895334,54.912227,37.625044,100.672416,40.675724,59.996692,29.4899,30.506793,0,0,0,0
33,Point,{BB993CE3-EFA5-4DAC-B12D-7CBDA3FFAA1B},NPL,Nepal,CENTRAL,NARAYANI,PARSA,SHIBARWA,NA,NA,84.777197,27.080342,84.777197,27.080342,0,Not applicable,L,6.637576,0,6.637576,1532,3169,5954,10340,16049,230.807151,477.43333,897.014215,1557.797612,2417.900762,5709.448441,2732.900371,2976.54807,834.73526,942.045799,700.157288,406.372698,449.472832,460.027967,409.011481,351.837833,233.092565,205.825133,142.494323,152.169863,156.567836,265.637564,131.939188,133.698377,83.561485,50.136891,0,0,0,0,406.372698,465.305535,321.931618,160.965809,239.249727,223.417024,213.741484,155.688241,110.828918,102.032972,62.451215,72.126756,79.163513,119.624863,58.932837,60.692026,38.702162,21.989865,0,0,0,0,428.362562,476.740264,378.225671,245.406889,210.223105,236.610943,195.269998,196.149592,122.263647,103.792161,80.043107,80.043107,77.404323,146.012701,73.00635,73.00635,44.859324,28.147027,0,0,0,0
34,Point,{B01002CE-A596-4EDD-9DBD-F2B5058BFB17},NPL,Nepal,CENTRAL,BAGMATI,LALITPUR,CHANDANPUR,NA,NA,85.419053,27.471201,85.419053,27.471201,0,Not applicable,L,11.526002,0,11.526002,783,977,1107,1160,1086,67.933355,84.764863,96.043708,100.642007,94.221741,1061.644633,535.283008,526.361625,76.327392,129.855693,160.584903,123.908104,76.327392,75.336127,62.449684,74.344862,57.49336,47.580712,47.580712,36.676799,26.76415,66.414744,22.799091,43.615653,17.842767,25.772886,0,0,0,0,34.694269,63.440949,81.283716,60.467155,42.624388,38.659328,29.737945,46.589447,24.781621,25.772886,18.834032,20.816561,9.912648,37.668064,9.912648,27.755415,9.912648,17.842767,0,0,0,0,41.633123,66.414744,79.301186,63.440949,33.703004,36.676799,32.711739,27.755415,32.711739,21.807826,28.74668,15.860237,16.851502,28.74668,12.886443,15.860237,7.930119,7.930119,0,0,0,0
35,Point,{3975AC61-E384-4EBD-9B0D-4078AF5F2EAF},NPL,Nepal,EASTERN,KOSHI,TERHATHUM,SAMDU,NA,NA,87.578512,27.244743,87.578512,27.244743,0,Not applicable,L,18.177737,0,18.177737,2604,2617,2387,2013,1517,143.252154,143.967315,131.314475,110.739857,83.453732,2289.074599,1222.944214,1066.130385,186.343706,272.896794,300.390128,294.280498,199.581237,146.631113,103.863705,120.156051,120.156051,107.936792,114.046421,85.534816,61.096297,176.16099,58.041482,118.119508,47.858766,70.260742,0,0,0,0,81.46173,125.247409,161.905187,148.667656,119.137779,92.662717,57.023211,80.443458,68.224198,63.13284,64.151112,36.657778,32.584692,91.644446,34.621235,57.023211,21.383704,35.639507,0,0,0,0,104.881977,147.649385,138.48494,145.612842,80.443458,53.968396,46.840494,39.712593,51.931853,44.803951,49.895309,48.877038,28.511605,84.516544,23.420247,61.096297,26.475062,34.621235,0,0,0,0
36,Point,{C51B3F7D-C4AF-41B3-AFF5-5906E0537CDF},NPL,Nepal,WESTERN,GANDAKI,SYANGJA,RAPAKOT,NA,NA,83.747685,28.10204,83.747685,28.10204,0,Not applicable,L,15.791785,0,15.791785,4736,5027,4845,4316,3437,299.902775,318.330078,306.805098,273.306668,217.644814,4645.843244,2657.061104,1988.78214,413.409809,568.940199,614.094183,556.899136,359.225028,268.91706,241.82467,216.739123,226.773342,206.704905,186.636467,195.667264,185.633045,404.379012,147.503014,256.875998,117.400358,139.47564,0,0,0,0,204.698061,278.951279,304.036826,320.091576,230.787029,194.663842,162.554342,150.51328,147.503014,114.390093,110.376405,111.379827,104.355874,222.759654,76.260062,146.499593,68.232687,78.266906,0,0,0,0,208.711748,289.98892,310.057357,236.807561,128.437999,74.253218,79.270327,66.225843,79.270327,92.314812,76.260062,84.287437,81.277171,181.619358,71.242953,110.376405,49.167671,61.208734,0,0,0,0
37,Point,{6D13D16F-6B15-4F11-91D3-19049CCFD988},NPL,Nepal,EASTERN,SAGARMATHA,KHOTANG,DANDAGAUN,NA,NA,86.788566,27.110362,86.788566,27.110362,0,Not applicable,L,14.327011,0,14.327011,2985,2989,2717,2283,1715,208.34771,208.626903,189.641785,159.349354,119.703961,2605.280094,1395.177318,1210.102776,251.172593,349.811223,349.811223,327.439575,201.344832,164.73668,122.027171,116.942705,121.010278,137.280567,103.723095,88.469699,80.334554,191.175901,74.233196,116.942705,38.641937,78.300768,0,0,0,0,113.892026,185.074542,177.956291,175.922504,123.044064,110.841347,69.14873,65.081158,71.182516,77.283875,49.827761,44.743296,44.743296,86.435913,31.523686,54.912227,17.287183,37.625044,0,0,0,0,137.280567,164.73668,171.854932,151.51707,78.300768,53.895334,52.878441,51.861548,49.827761,59.996692,53.895334,43.726403,35.591258,104.739988,42.70951,62.030478,21.354755,40.675724,0,0,0,0
38,Point,{978291EF-89DF-4A80-A89D-170D354509C3},NPL,Nepal,EASTERN,SAGARMATHA,KHOTANG,KUVINDE,NA,NA,86.741015,27.276242,86.741015,27.276242,0,Not applicable,L,14.587371,0,14.587371,3330,3334,3031,2547,1913,228.279653,228.553862,207.782471,174.603086,131.140833,2906.280449,1569.066037,1337.214412,263.37531,356.929474,409.807915,362.01394,241.003662,195.243473,140.331246,145.415712,147.449498,127.111636,106.773774,98.63863,76.266982,235.919197,87.452806,148.466391,73.216302,75.250089,0,0,0,0,141.348139,198.294152,194.22658,184.057649,152.533963,111.85824,83.385233,86.435913,83.385233,65.081158,57.962906,54.912227,41.692617,113.892026,53.895334,59.996692,23.388541,36.608151,0,0,0,0,122.027171,158.635322,215.581335,177.956291,88.469699,83.385233,56.946013,58.979799,64.064265,62.030478,48.810868,43.726403,34.574365,122.027171,33.557472,88.469699,49.827761,38.641937,0,0,0,0
39,Point,{B5ACAD03-AB5D-4A56-AE0B-EBB71F1EE675},NPL,Nepal,FAR-WESTERN,MAHAKALI,KANCHANPUR,TRIBHUWANBASTI,NA,NA,80.464203,28.64715,80.464203,28.64715,0,Not applicable,L,19.550345,0,19.550345,2947,6460,12856,23652,38891,150.739031,330.428959,657.584318,1209.79965,1989.274403,12327.50324,6687.548694,5639.954545,1239.885101,1601.844541,1868.093553,1456.538708,980.596849,925.780876,738.710492,672.583287,639.519684,475.94186,442.878257,353.258492,356.738871,575.132668,243.626546,331.506122,166.188108,165.318014,0,0,0,0,593.404659,776.994663,894.457463,830.070447,623.857977,590.794375,455.929679,392.412758,373.270673,262.768632,232.315314,178.369436,194.031142,288.871476,114.852515,174.018962,81.788912,92.23005,0,0,0,0,646.480442,824.849878,973.63609,626.468262,356.738871,334.986501,282.780813,280.170528,266.249011,213.173228,210.562944,174.889056,162.707729,286.261192,128.774032,157.48716,84.399196,73.087964,0,0,0,0
40,Point,{B02B456C-3776-4A73-BE6A-08050127EF01},NPL,Nepal,EASTERN,SAGARMATHA,SOLUKHUMBU,KAKU,NA,NA,86.647148,27.495371,86.647148,27.495371,0,Not applicable,L,49.04505,0,49.04505,24961,11383,4713,1804,617,508.940247,232.092738,96.095324,36.782509,12.580271,4519.418463,2332.449212,2186.969251,417.360544,513.949699,561.648046,597.421807,374.432031,280.227794,196.755685,181.253722,221.797318,240.876657,251.608785,207.487813,172.906511,301.69205,147.864878,153.827172,73.932439,79.894733,0,0,0,0,201.52552,243.261574,271.880583,318.386472,218.219942,159.789465,116.860952,102.551448,124.015705,129.977998,121.630787,110.898659,78.702274,134.747833,65.585228,69.162604,36.96622,32.196385,0,0,0,0,215.835024,270.688124,289.767463,279.035335,156.212089,120.438328,79.894733,78.702274,97.781613,110.898659,129.977998,96.589154,94.204237,166.944218,82.27965,84.664568,36.96622,47.698348,0,0,0,0
41,Point,{EC492DCB-83BF-4E52-B5FD-FC4492D0C5DC},NPL,Nepal,FAR-WESTERN,MAHAKALI,KANCHANPUR,KALIKA,NA,NA,80.432523,28.678762,80.432523,28.678762,0,Not applicable,L,25.509472,0,25.509472,7635,16735,33308,61278,100759,299.300594,656.030837,1305.711091,2402.166573,3949.866213,31937.70002,16665.79595,15271.90407,3369.877191,4323.501101,4877.751493,3620.464496,2844.339927,2399.72148,2043.852704,1853.301941,1544.418284,1185.069128,930.13135,765.683431,856.173291,1323.414203,529.887738,793.526465,415.905318,377.621147,0,0,0,0,1627.077291,2090.837824,2389.280343,1853.301941,1620.986627,1403.462925,1210.301878,1011.050167,814.40874,638.649589,467.240912,389.802474,490.733472,658.66177,270.599485,388.062284,188.810573,199.251711,0,0,0,0,1742.7999,2232.663277,2488.471151,1767.162555,1223.3533,996.258555,833.550826,842.251774,730.009544,546.419539,462.890438,375.880957,365.439819,664.752433,259.288253,405.464181,227.094745,178.369436,0,0,0,0
42,Point,{52AB4838-D20A-426D-81D4-6402ED38B208},NPL,Nepal,WESTERN,GANDAKI,LAMJUNG,KARAPU,NA,NA,84.246685,28.194731,84.246685,28.194731,0,Not applicable,L,22.813479,0,22.813479,2330,2404,2252,1950,1509,102.132602,105.376299,98.713571,85.475783,66.145106,2158.920773,1177.408602,981.512171,174.581275,191.836402,258.826891,228.376669,177.626298,125.86092,79.170578,86.27563,130.935957,103.530756,131.950964,115.710845,95.410697,258.826891,89.320653,169.506238,63.945467,105.560771,0,0,0,0,87.290638,84.245615,145.14606,110.635808,106.575779,75.110549,51.765378,57.855423,82.215601,53.795393,76.125556,60.900445,44.660326,141.086031,51.765378,89.320653,32.480237,56.840415,0,0,0,0,87.290638,107.590786,113.680831,117.74086,71.050519,50.750371,27.4052,28.420208,48.720356,49.735363,55.825408,54.8104,50.750371,117.74086,37.555274,80.185586,31.46523,48.720356,0,0,0,0
43,Point,{71F8EF0C-D1DA-44A4-B71A-E07A721B1AE1},NPL,Nepal,MID-WESTERN,BHERI,DAILEKH,GOGANPANI,NA,NA,81.672794,28.696013,81.672794,28.696013,0,Not applicable,L,30.472616,0,30.472616,3767,4307,4470,4289,3678,123.619186,141.340015,146.689079,140.74932,120.698531,4286.225599,2255.804155,2030.421444,471.524357,552.583051,627.710622,521.938911,351.913356,304.464365,229.336794,196.715612,207.589339,166.071472,178.92224,138.392893,160.140348,178.92224,74.13905,104.78319,43.494909,61.288281,0,0,0,0,243.176083,278.762827,312.37253,275.797265,200.669695,176.945199,127.519166,107.748752,118.62248,86.001298,94.897984,63.265322,85.012777,85.012777,33.609703,51.403075,26.690058,24.713017,0,0,0,0,228.348273,273.820224,315.338092,246.141645,151.243662,127.519166,101.817628,88.96686,88.96686,80.070174,84.024256,75.12757,75.12757,93.909463,40.529347,53.380116,16.804851,36.575265,0,0,0,0
44,Point,{6599EEEB-0A4C-4D4C-B8FF-0FCB14D2F0B3},NPL,Nepal,EASTERN,SAGARMATHA,SIRAHA,KALYANPUR JABADI,NA,NA,86.230086,26.760443,86.230086,26.760443,0,Not applicable,L,13.956181,0,13.956181,1521,2328,3235,4155,4771,108.983971,166.807814,231.79694,297.717554,341.855704,3101.630069,1594.139095,1507.490974,353.114388,412.743202,420.196804,298.144074,276.714969,230.129957,188.203447,168.637742,124.847831,139.755035,115.530829,93.170023,103.418726,177.023044,75.467719,101.555325,54.970314,46.585012,0,0,0,0,158.389039,203.11065,214.291053,137.891634,159.320739,129.506332,104.350426,99.691925,71.740918,81.05792,48.448412,45.653311,50.311812,90.374922,37.268009,53.106913,27.019307,26.087606,0,0,0,0,194.725348,209.632552,205.905751,160.25244,117.394229,100.623625,83.853021,68.945817,53.106913,58.697115,67.082417,47.516712,53.106913,86.648121,38.199709,48.448412,27.951007,20.497405,0,0,0,0
45,Point,{5649E97C-D230-438A-85F6-EE383D89F7D5},NPL,Nepal,EASTERN,MECHI,ILAM,JIRMALE,NA,NA,88.147925,26.808252,88.147925,26.808252,0,Not applicable,L,37.741223,0,37.741223,4722,5072,4947,4460,3594,125.115183,134.388863,131.076834,118.173172,95.227439,4743.700449,2354.75762,2388.942829,322.748589,497.696423,582.153997,523.838053,418.266084,415.249743,334.813957,322.748589,284.541591,237.285567,224.214752,173.942386,135.735388,270.465329,103.561074,166.904255,72.392207,94.512048,0,0,0,0,157.855229,248.345488,301.634196,249.350935,222.203857,225.220199,174.947833,167.909702,133.724493,130.708151,95.517495,81.441233,57.310497,108.58831,48.261471,60.326839,30.16342,30.16342,0,0,0,0,164.89336,249.350935,280.519802,274.487118,196.062227,190.029543,159.866124,154.838887,150.817098,106.577416,128.697257,92.501153,78.424891,161.877018,55.299603,106.577416,42.228787,64.348628,0,0,0,0
46,Point,{B3F7967C-6461-43FB-9FF1-D71EA36D2FDD},NPL,Nepal,WESTERN,LUMBINI,GULMI,THANPATI,NA,NA,83.409209,27.966727,83.409209,27.966727,0,Not applicable,L,8.038354,0,8.038354,2824,2910,2723,2355,1820,351.315706,362.014414,338.750945,292.970428,226.414513,2610.592572,1540.098132,1070.49444,228.237494,340.33644,372.653253,262.574108,170.67317,136.336556,123.207851,135.326656,150.475162,132.296954,141.386058,119.168249,109.069245,188.851378,76.752432,112.098946,41.405917,70.693029,0,0,0,0,118.158349,176.732573,177.742473,172.692971,124.217751,107.049444,88.871236,95.940539,99.980141,72.71283,87.861336,60.594025,61.603925,95.940539,38.376216,57.564324,17.168307,40.396017,0,0,0,0,110.079145,163.603867,194.91078,89.881137,46.455419,29.287112,34.336614,39.386116,50.495021,59.584124,53.524722,58.574224,47.465319,92.910838,38.376216,54.534622,24.23761,30.297012,0,0,0,0
47,Point,{977E7199-0496-4133-AEC8-7AB04EBCD89F},NPL,Nepal,CENTRAL,BAGMATI,NUWAKOT,JILING,NA,NA,85.113714,27.838877,85.113714,27.838877,0,Not applicable,L,21.620643,0,21.620643,4359,4533,4280,3735,2914,201.612879,209.660743,197.958964,172.751572,134.778603,4103.921436,2081.757834,2022.163602,294.940945,392.917903,547.458877,528.267514,318.172595,276.759654,220.195637,240.397072,253.528004,180.80284,203.024418,160.601405,146.460401,340.394173,108.077675,232.316498,81.81581,150.500688,0,0,0,0,138.379827,163.63162,274.73951,272.719367,182.822983,151.510759,118.178392,132.319397,136.359683,97.976958,90.906456,89.896384,72.725165,159.591333,44.443156,115.148177,39.392797,75.75538,0,0,0,0,156.561118,229.286283,272.719367,255.548148,135.349612,125.248894,102.017245,108.077675,117.168321,82.825882,112.117962,70.705021,73.735236,180.80284,63.634519,117.168321,42.423013,74.745308,0,0,0,0
48,Point,{9ACFF806-AF7B-4912-9140-FF2AF39E7ED1},NPL,Nepal,EASTERN,SAGARMATHA,SIRAHA,SAKHUWANANKARKATTI,NA,NA,86.498574,26.639419,86.498574,26.639419,0,Not applicable,L,6.655536,0,6.655536,1483,2270,3155,4053,4653,222.822022,341.069447,474.041456,608.966727,699.117241,3025.23065,1580.163592,1445.067058,330.753582,442.55761,377.338594,273.919868,229.198257,204.974051,189.135147,189.135147,170.501142,115.530829,126.711231,103.418726,106.213826,165.842641,83.853021,81.98962,37.268009,44.721611,0,0,0,0,145.345236,217.086154,193.793648,131.369733,139.755035,118.325929,117.394229,103.418726,100.623625,49.380112,74.536018,44.721611,60.560515,83.853021,38.199709,45.653311,18.634005,27.019307,0,0,0,0,185.408346,225.471456,183.544945,142.550135,89.443222,86.648121,71.740918,85.716421,69.877517,66.150716,52.175213,58.697115,45.653311,81.98962,45.653311,36.336309,18.634005,17.702304,0,0,0,0
49,Point,{93C4F763-C560-45AE-8C45-4F2DA67738AF},NPL,Nepal,CENTRAL,BAGMATI,NUWAKOT,BHADRUTAR,NA,NA,85.314595,27.874607,85.314595,27.874607,0,Not applicable,L,14.573862,0,14.573862,3474,3613,3411,2977,2322,238.371955,247.909577,234.049147,204.269807,159.326332,3270.61226,1685.809716,1584.802543,206.054633,291.91073,408.068979,441.401346,297.97116,211.104991,185.853198,201.004274,199.994202,187.873342,147.470472,116.158249,108.077675,267.669008,88.886312,178.782696,83.835954,94.946743,0,0,0,0,107.067603,145.450329,223.225852,224.235924,162.621548,111.10789,104.037388,111.10789,109.087747,80.805738,70.705021,57.574089,46.4633,132.319397,43.433084,88.886312,39.392797,49.493515,0,0,0,0,98.987029,146.460401,184.843126,217.165422,135.349612,99.997101,81.81581,89.896384,90.906456,107.067603,76.765451,58.58416,61.614375,135.349612,45.453228,89.896384,44.443156,45.453228,0,0,0,0
50,Point,{EE99F6F2-5AE9-40E3-AF02-DA5C2677F1F6},NPL,Nepal,WESTERN,GANDAKI,GORKHA,SIRDIBAS,NA,NA,84.81229,28.407483,84.81229,28.407483,0,Not applicable,L,315.370028,51.09206,264.275047,4089,4205,3927,3389,2615,15.472516,15.911453,14.859519,12.823761,9.894994,3765.183114,2076.78293,1688.400185,389.396799,482.689782,617.558986,373.171933,226.134079,165.290829,157.178396,176.445425,200.782725,189.628129,166.304883,128.784879,141.967583,349.848687,83.152442,266.696245,121.6865,145.009746,0,0,0,0,196.726508,251.485433,298.131924,221.063808,170.3611,108.503796,101.405416,116.616229,119.658391,107.489741,90.250821,50.702708,77.068117,167.318937,43.604329,123.714608,54.758925,68.955683,0,0,0,0,192.670291,231.20435,319.427062,152.108125,55.772979,56.787033,55.772979,59.829196,81.124333,82.138387,76.054062,78.082171,64.899467,182.52975,39.548112,142.981637,66.927575,76.054062,0,0,0,0
